CUSTOMERNAME,ORDERNUMBER,PRODUCTCODE,ORDERDATE,QUANTITYORDERED,PRICEEACH,SALES,ORDERLINENUMBER,STATUS,DEALSIZE,CUSTOMER_ID,STATUS_ID,TABLE_NAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,PRODUCTLINE,MSRP,YEAR_ID,MONTH_ID,QTR_ID
Mini Classics,10308.0,S50_1341,2004-10-15,47.0,43.64,2051.08,11.0,Shipped,Small,48.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
giftsbymail.co.uk,10316.0,S50_1341,2004-11-01,34.0,47.57,1617.38,3.0,Shipped,Small,60.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Rovelli Gifts,10328.0,S50_1341,2004-11-12,34.0,51.93,1765.62,7.0,Shipped,Small,87.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Enaco Distributors,10340.0,S50_1341,2004-11-24,40.0,50.62,2024.8,4.0,Shipped,Small,54.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Gift Ideas Corp.,10353.0,S50_1341,2004-12-04,40.0,82.21,3288.4,8.0,Shipped,Medium,89.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Souveniers And Things Co.,10361.0,S50_1341,2004-12-17,33.0,82.59,2725.47,3.0,Shipped,Small,21.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
La Rochelle Gifts,10375.0,S50_1341,2005-02-03,49.0,65.8,3224.2,5.0,Shipped,Medium,15.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
FunGiftIdeas.com,10388.0,S50_1341,2005-03-03,27.0,100.0,3211.38,1.0,Shipped,Medium,22.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Reims Collectables,10398.0,S50_1341,2005-03-30,49.0,36.66,1796.34,5.0,Shipped,Small,2.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Tekni Collectables Inc.,10401.0,S50_1341,2005-04-03,56.0,35.35,1979.6,7.0,On Hold,Small,13.0,5.0,Fact_Sales,,,,,,,,,,,,,,,
L'ordine Souveniers,10416.0,S50_1341,2005-05-10,37.0,51.93,1921.41,8.0,Shipped,Small,71.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Euro Shopping Channel,10104.0,S50_1392,2003-01-31,33.0,100.0,3705.24,7.0,Shipped,Medium,24.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Classic Legends Inc.,10115.0,S50_1392,2003-04-04,27.0,100.0,2843.91,3.0,Shipped,Small,28.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Muscle Machine Inc,10127.0,S50_1392,2003-06-03,46.0,100.0,6176.42,9.0,Shipped,Medium,75.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Suominen Souveniers,10141.0,S50_1392,2003-08-01,44.0,100.0,5500.44,3.0,Shipped,Medium,74.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
"Oulu Toy Supplies, Inc.",10151.0,S50_1392,2003-09-21,26.0,100.0,3220.1,1.0,Shipped,Medium,61.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
"Dragon Souveniers, Ltd.",10165.0,S50_1392,2003-10-22,48.0,94.92,4556.16,10.0,Shipped,Medium,27.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
L'ordine Souveniers,10176.0,S50_1392,2003-11-06,23.0,100.0,3114.89,9.0,Shipped,Medium,71.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
"Iberia Gift Imports, Corp.",10184.0,S50_1392,2003-11-14,45.0,100.0,4948.2,4.0,Shipped,Medium,82.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Mini Classics,10195.0,S50_1392,2003-11-25,49.0,100.0,5161.17,4.0,Shipped,Medium,48.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Diecast Collectables,10207.0,S50_1392,2003-12-09,28.0,94.92,2657.76,5.0,Shipped,Small,65.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
"Clover Collections, Co.",10220.0,S50_1392,2004-02-12,37.0,100.0,3983.05,9.0,Shipped,Medium,76.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
"Blauer See Auto, Co.",10230.0,S50_1392,2004-03-15,34.0,100.0,3974.94,7.0,Shipped,Medium,73.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Euro Shopping Channel,10246.0,S50_1392,2004-05-05,22.0,100.0,2928.42,3.0,Shipped,Small,24.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Handji Gifts& Co,10259.0,S50_1392,2004-06-15,29.0,100.0,3054.57,2.0,Shipped,Medium,66.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Mini Gifts Distributors Ltd.,10271.0,S50_1392,2004-07-20,34.0,98.39,3345.26,3.0,Shipped,Medium,40.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Mini Gifts Distributors Ltd.,10282.0,S50_1392,2004-08-20,38.0,100.0,4310.72,12.0,Shipped,Medium,40.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Land of Toys Inc.,10292.0,S50_1392,2004-09-08,41.0,100.0,4983.14,6.0,Shipped,Medium,1.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Marta's Replicas Co.,10305.0,S50_1392,2004-10-13,42.0,100.0,4618.32,3.0,Shipped,Medium,16.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Heintze Collectables,10314.0,S50_1392,2004-10-22,28.0,100.0,3403.12,12.0,Shipped,Medium,79.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Baane Mini Imports,10325.0,S50_1392,2004-11-05,38.0,100.0,5190.42,4.0,Shipped,Medium,18.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
"La Corne D'abondance, Co.",10336.0,S50_1392,2004-11-20,23.0,100.0,3141.57,8.0,Shipped,Medium,63.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Euro Shopping Channel,10350.0,S50_1392,2004-12-02,31.0,71.4,2213.4,8.0,Shipped,Small,24.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Reims Collectables,10359.0,S50_1392,2004-12-15,46.0,100.0,4896.7,2.0,Shipped,Medium,2.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Mini Gifts Distributors Ltd.,10371.0,S50_1392,2005-01-23,48.0,56.55,2714.4,10.0,Shipped,Small,40.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Euro Shopping Channel,10383.0,S50_1392,2005-02-22,29.0,100.0,3087.05,13.0,Shipped,Medium,24.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Lyon Souveniers,10395.0,S50_1392,2005-03-17,46.0,100.0,5692.96,4.0,Shipped,Medium,3.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Euro Shopping Channel,10412.0,S50_1392,2005-05-03,26.0,100.0,3460.86,3.0,Shipped,Medium,24.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
La Rochelle Gifts,10425.0,S50_1392,2005-05-31,18.0,100.0,1895.94,2.0,In Process,Small,15.0,3.0,Fact_Sales,,,,,,,,,,,,,,,
Euro Shopping Channel,10104.0,S50_1514,2003-01-31,32.0,53.31,1705.92,2.0,Shipped,Small,24.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
"Dragon Souveniers, Ltd.",10117.0,S50_1514,2003-04-16,21.0,49.21,1033.41,11.0,Shipped,Small,27.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Muscle Machine Inc,10127.0,S50_1514,2003-06-03,46.0,69.12,3179.52,4.0,Shipped,Medium,75.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Mini Gifts Distributors Ltd.,10142.0,S50_1514,2003-08-08,42.0,49.79,2091.18,14.0,Shipped,Small,40.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Euro Shopping Channel,10153.0,S50_1514,2003-09-28,31.0,57.41,1779.71,13.0,Shipped,Small,24.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
"Dragon Souveniers, Ltd.",10165.0,S50_1514,2003-10-22,38.0,66.78,2537.64,5.0,Shipped,Small,27.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
L'ordine Souveniers,10176.0,S50_1514,2003-11-06,38.0,64.44,2448.72,4.0,Shipped,Small,71.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Mini Creations Ltd.,10185.0,S50_1514,2003-11-14,20.0,48.62,972.4,15.0,Shipped,Small,51.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Super Scale Inc.,10196.0,S50_1514,2003-11-26,46.0,62.09,2856.14,7.0,Shipped,Small,35.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
"Saveley & Henriot, Co.",10208.0,S50_1514,2004-01-02,30.0,65.61,1968.3,15.0,Shipped,Small,31.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
"Clover Collections, Co.",10220.0,S50_1514,2004-02-12,30.0,68.54,2056.2,4.0,Shipped,Small,76.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
"Blauer See Auto, Co.",10230.0,S50_1514,2004-03-15,43.0,52.14,2242.02,2.0,Shipped,Small,73.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Suominen Souveniers,10247.0,S50_1514,2004-05-05,49.0,63.85,3128.65,4.0,Shipped,Medium,74.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Diecast Classics Inc.,10272.0,S50_1514,2004-07-20,43.0,56.82,2443.26,4.0,Shipped,Small,19.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Mini Gifts Distributors Ltd.,10282.0,S50_1514,2004-08-20,37.0,66.78,2470.86,7.0,Shipped,Small,40.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Land of Toys Inc.,10292.0,S50_1514,2004-09-08,35.0,55.07,1927.45,1.0,Shipped,Small,1.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
"AV Stores, Co.",10306.0,S50_1514,2004-10-14,34.0,60.34,2051.56,15.0,Shipped,Small,78.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Heintze Collectables,10314.0,S50_1514,2004-10-22,38.0,61.51,2337.38,7.0,Shipped,Small,79.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Baane Mini Imports,10325.0,S50_1514,2004-11-05,44.0,100.0,5932.96,7.0,Shipped,Medium,18.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Classic Legends Inc.,10337.0,S50_1514,2004-11-21,21.0,100.0,2296.77,6.0,Shipped,Small,28.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Euro Shopping Channel,10350.0,S50_1514,2004-12-02,44.0,100.0,6490.88,17.0,Shipped,Medium,24.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Reims Collectables,10359.0,S50_1514,2004-12-15,25.0,64.93,1623.25,4.0,Shipped,Small,2.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
"Tokyo Collectables, Ltd",10372.0,S50_1514,2005-01-26,24.0,58.58,1405.92,9.0,Shipped,Small,36.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Euro Shopping Channel,10383.0,S50_1514,2005-02-22,38.0,60.06,2282.28,10.0,Shipped,Small,24.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Lyon Souveniers,10395.0,S50_1514,2005-03-17,45.0,100.0,8977.05,3.0,Shipped,Large,3.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Gift Depot Inc.,10413.0,S50_1514,2005-05-05,51.0,63.85,3256.35,4.0,Shipped,Medium,14.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Cruz & Sons Co.,10108.0,S50_4713,2003-03-03,34.0,82.99,2821.66,14.0,Shipped,Small,67.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Reims Collectables,10121.0,S50_4713,2003-05-07,44.0,74.85,3293.4,1.0,Shipped,Medium,2.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Mini Gifts Distributors Ltd.,10135.0,S50_4713,2003-07-02,44.0,96.0,4224.0,15.0,Shipped,Medium,40.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Toys4GrownUps.com,10145.0,S50_4713,2003-08-25,38.0,81.36,3091.68,2.0,Shipped,Medium,4.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Corporate Gift Ideas Co.,10159.0,S50_4713,2003-10-10,31.0,71.6,2219.6,10.0,Shipped,Small,5.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
"Anna's Decorations, Ltd",10169.0,S50_4713,2003-11-04,48.0,80.55,3866.4,10.0,Shipped,Medium,43.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Daedalus Designs Imports,10180.0,S50_4713,2003-11-11,21.0,93.56,1964.76,5.0,Shipped,Small,7.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Euro Shopping Channel,10190.0,S50_4713,2003-11-19,40.0,66.72,2668.8,2.0,Shipped,Small,24.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Auto Canal Petit,10211.0,S50_4713,2004-01-15,40.0,80.55,3222.0,10.0,Shipped,Medium,10.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Daedalus Designs Imports,10224.0,S50_4713,2004-02-21,50.0,77.29,3864.5,3.0,Shipped,Medium,7.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Vitachrome Inc.,10237.0,S50_4713,2004-04-05,20.0,68.34,1366.8,3.0,Shipped,Small,12.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Auto Canal Petit,10252.0,S50_4713,2004-05-26,48.0,72.41,3475.68,7.0,Shipped,Medium,10.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Gifts4AllAges.com,10264.0,S50_4713,2004-06-30,47.0,89.5,4206.5,5.0,Shipped,Medium,59.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Online Mini Collectables,10276.0,S50_4713,2004-08-02,21.0,70.78,1486.38,11.0,Shipped,Small,72.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Marta's Replicas Co.,10285.0,S50_4713,2004-08-27,39.0,78.92,3077.88,2.0,Shipped,Medium,16.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
"Toys of Finland, Co.",10299.0,S50_4713,2004-09-30,44.0,80.55,3544.2,5.0,Shipped,Medium,17.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Baane Mini Imports,10309.0,S50_4713,2004-10-15,28.0,88.68,2483.04,1.0,Shipped,Small,18.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Microscale Inc.,10319.0,S50_4713,2004-11-03,45.0,77.29,3478.05,6.0,Shipped,Medium,80.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Motor Mint Distributors Inc.,10331.0,S50_4713,2004-11-17,20.0,100.0,3657.8,5.0,Shipped,Medium,46.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Salzburg Collectables,10341.0,S50_4713,2004-11-24,38.0,100.0,4682.36,3.0,Shipped,Medium,20.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Lyon Souveniers,10356.0,S50_4713,2004-12-09,26.0,100.0,3937.7,4.0,Shipped,Medium,3.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Mini Creations Ltd.,10365.0,S50_4713,2005-01-07,44.0,100.0,4984.32,2.0,Shipped,Medium,51.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
La Rochelle Gifts,10375.0,S50_4713,2005-02-03,49.0,100.0,5406.66,8.0,Shipped,Medium,15.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Mini Gifts Distributors Ltd.,10390.0,S50_4713,2005-03-04,22.0,100.0,3491.18,13.0,Shipped,Medium,40.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
"UK Collectables, Ltd.",10403.0,S50_4713,2005-04-08,31.0,68.34,2118.54,3.0,Shipped,Small,23.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Danish Wholesale Imports,10105.0,S700_1138,2003-02-11,41.0,70.67,2897.47,5.0,Shipped,Small,49.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Salzburg Collectables,10119.0,S700_1138,2003-04-28,25.0,76.67,1916.75,14.0,Shipped,Small,20.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
"Stylish Desk Decors, Co.",10129.0,S700_1138,2003-06-12,31.0,60.0,1860.0,5.0,Shipped,Small,50.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Mini Gifts Distributors Ltd.,10142.0,S700_1138,2003-08-08,41.0,64.0,2624.0,2.0,Shipped,Small,40.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Euro Shopping Channel,10153.0,S700_1138,2003-09-28,43.0,64.67,2780.81,1.0,Shipped,Small,24.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Scandinavian Gift Ideas,10167.0,S700_1138,2003-10-23,43.0,75.34,3239.62,12.0,Cancelled,Medium,38.0,4.0,Fact_Sales,,,,,,,,,,,,,,,
CAF Imports,10177.0,S700_1138,2003-11-07,24.0,76.0,1824.0,3.0,Shipped,Small,77.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Mini Creations Ltd.,10185.0,S700_1138,2003-11-14,21.0,54.0,1134.0,3.0,Shipped,Small,51.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Enaco Distributors,10197.0,S700_1138,2003-11-26,23.0,64.67,1487.41,9.0,Shipped,Small,54.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
"Saveley & Henriot, Co.",10208.0,S700_1138,2004-01-02,38.0,74.67,2837.46,3.0,Shipped,Small,31.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Collectable Mini Designs Co.,10222.0,S700_1138,2004-02-19,31.0,62.67,1942.77,15.0,Shipped,Small,56.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Tekni Collectables Inc.,10233.0,S700_1138,2004-03-29,36.0,70.67,2544.12,3.0,Shipped,Small,13.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Land of Toys Inc.,10248.0,S700_1138,2004-05-07,36.0,71.34,2568.24,6.0,Cancelled,Small,1.0,4.0,Fact_Sales,,,,,,,,,,,,,,,
Quebec Home Shopping Network,10261.0,S700_1138,2004-06-17,34.0,62.0,2108.0,4.0,Shipped,Small,44.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Petit Auto,10273.0,S700_1138,2004-07-21,21.0,65.34,1372.14,7.0,Shipped,Small,57.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
"Royal Canadian Collectables, Ltd.",10283.0,S700_1138,2004-08-20,45.0,78.67,3540.15,9.0,Shipped,Medium,58.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Gifts4AllAges.com,10295.0,S700_1138,2004-09-10,26.0,75.34,1958.84,4.0,Shipped,Small,59.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
"AV Stores, Co.",10306.0,S700_1138,2004-10-14,50.0,54.0,2700.0,3.0,Shipped,Small,78.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
La Rochelle Gifts,10315.0,S700_1138,2004-10-29,41.0,62.0,2542.0,2.0,Shipped,Small,15.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
"Volvo Model Replicas, Co",10326.0,S700_1138,2004-11-09,39.0,60.0,2340.0,1.0,Shipped,Small,25.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
"Tokyo Collectables, Ltd",10339.0,S700_1138,2004-11-23,22.0,100.0,2816.44,5.0,Shipped,Small,36.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Euro Shopping Channel,10350.0,S700_1138,2004-12-02,46.0,76.67,3526.82,11.0,Shipped,Medium,24.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
"Oulu Toy Supplies, Inc.",10373.0,S700_1138,2005-01-31,44.0,100.0,4627.92,14.0,Shipped,Medium,61.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Mini Gifts Distributors Ltd.,10385.0,S700_1138,2005-02-28,25.0,77.34,1933.5,1.0,Shipped,Small,40.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Mini Gifts Distributors Ltd.,10396.0,S700_1138,2005-03-23,39.0,66.67,2600.13,1.0,Shipped,Small,40.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Gifts4AllAges.com,10414.0,S700_1138,2005-05-06,37.0,71.34,2639.58,6.0,On Hold,Small,59.0,5.0,Fact_Sales,,,,,,,,,,,,,,,
Rovelli Gifts,10106.0,S700_1691,2003-02-17,31.0,100.0,3312.97,7.0,Shipped,Medium,87.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
"Australian Collectors, Co.",10120.0,S700_1691,2003-04-29,47.0,82.21,3863.87,13.0,Shipped,Medium,11.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Euro Shopping Channel,10133.0,S700_1691,2003-06-27,24.0,77.64,1863.36,8.0,Shipped,Small,24.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Mini Creations Ltd.,10143.0,S700_1691,2003-08-10,36.0,100.0,3945.96,2.0,Shipped,Medium,51.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Euro Shopping Channel,10156.0,S700_1691,2003-10-08,48.0,100.0,4954.08,2.0,Shipped,Medium,24.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Technics Stores Inc.,10168.0,S700_1691,2003-10-28,28.0,98.65,2762.2,14.0,Shipped,Small,6.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
West Coast Collectables Co.,10199.0,S700_1691,2003-12-01,48.0,83.12,3989.76,2.0,Shipped,Medium,33.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Osaka Souveniers Co.,10210.0,S700_1691,2004-01-12,21.0,78.55,1649.55,12.0,Shipped,Small,45.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
"Australian Collectors, Co.",10223.0,S700_1691,2004-02-20,25.0,100.0,2534.75,14.0,Shipped,Small,11.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
"Royal Canadian Collectables, Ltd.",10235.0,S700_1691,2004-04-02,25.0,100.0,2580.25,8.0,Shipped,Small,58.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
The Sharp Gifts Warehouse,10250.0,S700_1691,2004-05-11,31.0,91.34,2831.54,9.0,Shipped,Small,62.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Euro Shopping Channel,10262.0,S700_1691,2004-06-24,40.0,84.03,3361.2,4.0,Cancelled,Medium,24.0,4.0,Fact_Sales,,,,,,,,,,,,,,,
La Rochelle Gifts,10275.0,S700_1691,2004-07-23,32.0,89.51,2864.32,14.0,Shipped,Small,15.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
"Norway Gifts By Mail, Co.",10284.0,S700_1691,2004-08-21,24.0,83.12,1994.88,6.0,Shipped,Small,86.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
"Bavarian Collectables Imports, Co.",10296.0,S700_1691,2004-09-15,42.0,100.0,4296.6,2.0,Shipped,Medium,90.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Mini Classics,10308.0,S700_1691,2004-10-15,21.0,100.0,2224.95,12.0,Shipped,Small,48.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
giftsbymail.co.uk,10316.0,S700_1691,2004-11-01,34.0,82.21,2795.14,4.0,Shipped,Small,60.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Rovelli Gifts,10328.0,S700_1691,2004-11-12,27.0,100.0,2762.1,8.0,Shipped,Small,87.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Enaco Distributors,10340.0,S700_1691,2004-11-24,30.0,88.6,2658.0,5.0,Shipped,Small,54.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Gift Ideas Corp.,10353.0,S700_1691,2004-12-04,39.0,100.0,5043.87,9.0,Shipped,Medium,89.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Souveniers And Things Co.,10361.0,S700_1691,2004-12-17,20.0,60.54,1210.8,4.0,Shipped,Small,21.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
La Rochelle Gifts,10375.0,S700_1691,2005-02-03,37.0,81.87,3029.19,6.0,Shipped,Medium,15.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
FunGiftIdeas.com,10388.0,S700_1691,2005-03-03,46.0,100.0,10066.6,2.0,Shipped,Large,22.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Reims Collectables,10398.0,S700_1691,2005-03-30,47.0,87.69,4121.43,6.0,Shipped,Medium,2.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Tekni Collectables Inc.,10401.0,S700_1691,2005-04-03,11.0,100.0,1135.31,8.0,On Hold,Small,13.0,5.0,Fact_Sales,,,,,,,,,,,,,,,
L'ordine Souveniers,10416.0,S700_1691,2005-05-10,23.0,91.34,2100.82,9.0,Shipped,Small,71.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Danish Wholesale Imports,10105.0,S700_1938,2003-02-11,29.0,70.15,2034.35,12.0,Shipped,Small,49.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
"Dragon Souveniers, Ltd.",10117.0,S700_1938,2003-04-16,38.0,79.68,3027.84,6.0,Shipped,Medium,27.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Euro Shopping Channel,10128.0,S700_1938,2003-06-06,32.0,97.0,3104.0,3.0,Shipped,Medium,24.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Mini Gifts Distributors Ltd.,10142.0,S700_1938,2003-08-08,43.0,84.01,3612.43,9.0,Shipped,Medium,40.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Euro Shopping Channel,10153.0,S700_1938,2003-09-28,31.0,87.48,2711.88,8.0,Shipped,Small,24.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
FunGiftIdeas.com,10166.0,S700_1938,2003-10-21,29.0,100.0,3013.97,3.0,Shipped,Medium,22.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
CAF Imports,10177.0,S700_1938,2003-11-07,31.0,88.34,2738.54,10.0,Shipped,Small,77.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Mini Creations Ltd.,10185.0,S700_1938,2003-11-14,30.0,94.4,2832.0,10.0,Shipped,Small,51.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Super Scale Inc.,10196.0,S700_1938,2003-11-26,50.0,94.4,4720.0,2.0,Shipped,Medium,35.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
"Saveley & Henriot, Co.",10208.0,S700_1938,2004-01-02,40.0,80.55,3222.0,10.0,Shipped,Medium,31.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Petit Auto,10221.0,S700_1938,2004-02-18,23.0,97.0,2231.0,4.0,Shipped,Small,57.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
giftsbymail.co.uk,10232.0,S700_1938,2004-03-20,26.0,88.34,2296.84,7.0,Shipped,Small,60.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Land of Toys Inc.,10248.0,S700_1938,2004-05-07,40.0,100.0,4157.2,13.0,Cancelled,Medium,1.0,4.0,Fact_Sales,,,,,,,,,,,,,,,
Petit Auto,10273.0,S700_1938,2004-07-21,21.0,100.0,2146.2,14.0,Shipped,Small,57.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Mini Gifts Distributors Ltd.,10282.0,S700_1938,2004-08-20,43.0,86.61,3724.23,2.0,Shipped,Medium,40.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
Amica Models & Co.,10293.0,S700_1938,2004-09-09,29.0,71.89,2084.81,5.0,Shipped,Small,37.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
"AV Stores, Co.",10306.0,S700_1938,2004-10-14,38.0,91.81,3488.78,10.0,Shipped,Medium,78.0,1.0,Fact_Sales,,,,,,,,,,,,,,,
